MatchID;Team;Opponent;StartFrameID;EndFrameID;Intervall;Shot;BP;BP3rd;BPBox;Goal;Cross;PassBox;Pass3rd;Corner;TackWon;EntrBox;Entr3rd;Danger;OutpOpp;Shot_diff;BP_diff;BP3rd_diff;BPBox_diff;Goal_diff;Cross_diff;PassBox_diff;Pass3rd_diff;Corner_diff;TackWon_diff;OutpOpp_diff;EntrBox_diff;Entr3rd_diff;Danger_diff
Match_synth_13;Team_synth_01;Team_synth_13;10000;10124;1;0;0;0;0;0;0;0;0;0;0;0;0;0,010970347219396302;0;0;-19;0;0;0;0;0;0;0;0;0;0;0;-0,010552942696329295
Match_synth_13;Team_synth_01;Team_synth_13;10125;10249;2;0;79;0;0;0;0;0;0;0;0;0;0;0,3146807994002482;0;0;79;-39;0;0;0;0;0;0;0;0;0;0;0,19134424694055624
Match_synth_13;Team_synth_01;Team_synth_13;10250;10374;3;0;0;0;0;0;0;0;0;0;0;0;1;0,0040549093004399765;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-0,7243732316154302
Match_synth_13;Team_synth_01;Team_synth_13;10375;10499;4;0;21;0;0;0;0;0;1;0;0;0;0;0,22705858165242337;0;0;21;0;0;0;0;0;1;0;0;0;0;0;0,22705858165242337
Match_synth_13;Team_synth_01;Team_synth_13;10500;10624;5;0;2;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-34;0;0;0;0;0;0;0;0;0;0;0;-0,36610540757463295
Match_synth_13;Team_synth_01;Team_synth_13;10625;10749;6;0;92;0;0;0;0;0;0;0;0;0;0;0,0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;-0,012117118328821168
Match_synth_13;Team_synth_01;Team_synth_13;10750;10874;7;0;104;0;0;0;0;0;0;0;0;0;0;0,0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;10875;10999;8;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;11000;11124;9;0;7;0;0;0;0;0;0;0;0;0;0;0,0;2;0;7;0;0;0;0;0;-1;0;0;2;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;11125;11249;10;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-39;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;11250;11374;11;0;7;0;0;0;0;0;1;0;0;0;0;0,0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;11375;11499;12;0;20;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-56;0;0;0;0;0;0;0;0;0;0;0;-0,1381718095805326
Match_synth_13;Team_synth_01;Team_synth_13;11500;11624;13;0;0;0;12;0;0;0;0;0;0;0;0;0,011584864483152942;0;0;0;-82;12;0;0;0;0;0;0;0;0;0;0,011584864483152942
Match_synth_13;Team_synth_01;Team_synth_13;11625;11749;14;0;87;0;0;0;0;0;1;0;0;0;0;0,20159237785139988;0;0;32;0;0;0;0;0;0;0;0;0;0;-1;0,1236056511008927
Match_synth_13;Team_synth_01;Team_synth_13;11750;11874;15;0;0;0;0;0;0;0;0;0;0;0;1;0,23893660491473243;0;0;-36;0;0;0;0;0;0;0;0;0;0;1;0,23893660491473243
Match_synth_13;Team_synth_01;Team_synth_13;11875;12320;16;0;62;0;0;0;0;0;0;0;0;0;0;0,42927050583883947;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0,2827148825776125
Match_synth_13;Team_synth_01;Team_synth_13;12321;12445;17;0;2;0;0;0;0;0;0;0;0;1;1;0,0;0;0;-15;-42;0;0;0;0;0;0;0;0;1;1;-0,8970579461755577
Match_synth_13;Team_synth_01;Team_synth_13;12446;12570;18;0;48;0;48;0;0;0;0;0;0;0;0;0,0;0;0;-60;0;48;0;0;0;-1;0;0;0;-1;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;12571;12695;19;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-4;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;12696;12820;20;0;84;0;0;0;0;0;0;0;0;0;0;0,0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;12821;12945;21;0;12;0;0;0;0;0;0;0;0;0;1;0,2948185165772936;0;0;-12;0;0;0;0;0;0;0;0;0;0;1;-0,7060993729974987
Match_synth_13;Team_synth_01;Team_synth_13;12946;13070;22;0;0;0;0;0;0;0;0;0;0;1;0;0,0;0;0;-35;0;0;0;0;0;0;0;0;0;1;0;-0,16407976537299404
Match_synth_13;Team_synth_01;Team_synth_13;13071;13195;23;0;0;0;0;0;0;0;0;0;0;1;0;0,004874195581733568;0;0;-40;0;0;0;0;0;0;0;0;0;1;0;-0,6507160712516978
Match_synth_13;Team_synth_01;Team_synth_13;13196;13320;24;0;101;0;0;0;0;0;0;0;0;0;0;2,809075601165106;0;0;101;0;0;0;0;0;0;-1;0;0;0;0;2,6048999157957264
Match_synth_13;Team_synth_01;Team_synth_13;13321;13445;25;0;40;3;0;0;0;0;0;0;0;0;0;0,0;0;0;-51;3;0;0;0;0;0;0;0;0;0;0;-0,0790192075873154
Match_synth_13;Team_synth_01;Team_synth_13;13446;13570;26;0;20;0;0;0;0;0;1;0;0;0;0;0,44080355043723196;0;0;15;0;0;0;0;0;1;0;0;0;0;0;0,44080355043723196
Match_synth_13;Team_synth_01;Team_synth_13;13571;13695;27;0;55;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-41;0;0;0;0;0;0;0;0;0;0;0;-0,3476635309235878
Match_synth_13;Team_synth_01;Team_synth_13;13696;13820;28;0;0;0;0;0;0;0;0;0;0;0;0;0,053648513959109;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-0,601321915219112
Match_synth_13;Team_synth_01;Team_synth_13;13821;13945;29;0;68;0;0;0;0;0;0;0;0;0;0;1,4142630350686667;0;0;68;0;0;0;0;0;-2;0;0;0;0;0;1,3002694219927549
Match_synth_13;Team_synth_01;Team_synth_13;13946;14282;30;0;101;0;0;0;0;0;0;0;0;0;0;0,13065988475614115;0;0;39;0;0;0;0;0;0;0;0;0;0;0;-0,039902802623059286
Match_synth_13;Team_synth_01;Team_synth_13;14283;14407;31;0;8;0;0;0;0;0;2;0;0;0;0;0,0;0;0;-75;0;-23;0;0;0;2;0;0;0;0;0;-0,1884384764687581
Match_synth_13;Team_synth_01;Team_synth_13;14408;14532;32;0;14;0;0;0;0;0;0;0;0;0;0;0,21440006784412127;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0,1177482012306129
Match_synth_13;Team_synth_01;Team_synth_13;14533;14657;33;0;124;0;0;0;0;0;0;0;0;0;0;0,37425856733288293;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0,37425856733288293
Match_synth_13;Team_synth_01;Team_synth_13;14658;14782;34;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-6;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;14783;14907;35;0;60;0;0;0;0;0;0;0;0;0;0;0,006866262370653279;0;0;5;-4;0;0;0;0;0;0;0;0;0;0;-0,09753553432747239
Match_synth_13;Team_synth_01;Team_synth_13;14908;15032;36;0;74;8;0;0;0;0;0;0;0;0;0;0,16022000365189748;0;0;74;8;-33;0;0;0;0;0;0;0;0;0;0,04292260420355583
Match_synth_13;Team_synth_01;Team_synth_13;15033;15397;37;0;3;25;0;0;0;0;0;0;0;0;0;0,0;0;0;3;-54;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;15398;15522;38;0;12;0;0;0;0;0;1;0;0;0;0;8,81936793930948;4;0;-45;-43;0;0;0;0;1;0;0;4;0;0;5,240073985004135
Match_synth_13;Team_synth_01;Team_synth_13;15523;15647;39;0;0;0;33;0;0;0;0;0;0;0;1;0,0;0;0;-123;-106;33;0;0;0;0;0;0;0;0;1;0,0
Match_synth_13;Team_synth_01;Team_synth_13;15648;15772;40;0;94;0;9;0;0;0;0;0;0;0;0;0,0;0;0;94;0;9;0;0;0;0;0;0;0;0;0;-0,557747788595437
Match_synth_13;Team_synth_01;Team_synth_13;15773;15897;41;1;3;0;0;0;0;0;1;0;0;0;0;0,5044456306911101;7;1;-2;0;0;0;0;0;1;0;0;7;0;0;0,5044456306911101
Match_synth_13;Team_synth_01;Team_synth_13;15898;16022;42;0;68;0;0;0;0;0;0;0;0;0;0;0,2840529750078608;0;0;-34;-11;0;0;0;0;0;0;0;0;0;0;0,25585496262729185
Match_synth_13;Team_synth_01;Team_synth_13;16023;16178;43;0;90;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-5;0;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;16179;16303;44;0;38;73;0;0;0;0;0;0;0;0;0;0,0;0;0;25;73;0;0;0;0;0;0;0;0;0;0;-0,3443124261133773
Match_synth_13;Team_synth_01;Team_synth_13;16304;16880;45;0;0;0;0;0;0;0;1;0;0;0;0;0,32162970467961255;0;0;-125;0;0;0;0;0;1;0;0;0;0;0;0,32162970467961255
Match_synth_13;Team_synth_01;Team_synth_13;16881;17005;46;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;-101;0;0;0;0;0;0;0;0;0;0;0;-0,04772541987337707
Match_synth_13;Team_synth_01;Team_synth_13;17006;17130;47;0;86;0;0;0;0;0;1;0;0;0;0;0,09087723358447741;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0,09087723358447741
Match_synth_13;Team_synth_01;Team_synth_13;17131;17255;48;0;75;54;48;0;0;0;0;0;0;0;0;0,0;0;0;75;54;48;0;0;0;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;17256;17380;49;0;19;0;0;0;0;0;0;0;0;0;0;0,05289726627623257;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0,032867432635520125
Match_synth_13;Team_synth_01;Team_synth_13;17381;17505;50;0;0;0;0;0;0;0;0;0;0;0;0;0,13345329594731248;0;0;-25;-74;0;0;0;0;0;0;0;0;0;0;0,13345329594731248
Match_synth_13;Team_synth_01;Team_synth_13;17506;17630;51;0;93;0;10;0;0;0;0;0;0;0;0;0,307872951227417;1;0;-32;0;10;0;0;0;0;0;0;1;0;0;0,307872951227417
Match_synth_13;Team_synth_01;Team_synth_13;17631;17755;52;0;14;0;0;0;0;0;0;0;0;0;0;0,0;3;0;-23;0;0;0;0;0;-1;0;0;3;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;17756;17880;53;0;49;90;0;0;0;0;0;0;0;0;0;0,05996323634966316;0;0;-9;90;0;0;0;0;0;0;0;0;0;0;0,045873401865822776
Match_synth_13;Team_synth_01;Team_synth_13;17881;18005;54;0;78;0;0;0;0;0;0;0;0;0;0;0,0;1;0;78;0;0;0;0;0;0;0;0;1;0;0;-0,5042797776927279
Match_synth_13;Team_synth_01;Team_synth_13;18006;18797;55;0;5;69;0;0;0;0;1;0;0;0;0;0,05450328581846391;0;0;-54;69;0;0;0;0;1;0;0;0;0;0;0,04622461026267277
Match_synth_13;Team_synth_01;Team_synth_13;18798;18922;56;0;86;0;0;0;0;0;0;0;0;0;1;0,0;0;0;64;0;0;0;0;0;0;0;0;0;0;1;0,0
Match_synth_13;Team_synth_01;Team_synth_13;18923;19047;57;0;68;0;0;0;0;0;0;0;0;0;0;0,1398436320975801;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0,1398436320975801
Match_synth_13;Team_synth_01;Team_synth_13;19048;19172;58;0;0;0;0;0;0;0;0;0;0;0;1;0,3478679693520501;0;0;-59;-16;0;0;0;0;0;0;0;0;0;1;0,3478679693520501
Match_synth_13;Team_synth_01;Team_synth_13;19173;19297;59;0;92;0;0;0;0;0;1;0;0;0;0;0,055189913525928724;0;0;49;0;0;0;0;0;1;0;0;0;0;-1;0,055189913525928724
Match_synth_13;Team_synth_01;Team_synth_13;19298;19901;60;0;33;8;0;0;0;0;0;0;0;0;0;0,16317882898040775;0;0;33;8;0;0;0;0;0;0;0;0;0;0;-0,05632290631577025
Match_synth_13;Team_synth_01;Team_synth_13;19902;20026;61;0;93;0;0;0;0;0;0;0;0;0;1;0,5573005793746207;0;0;90;0;0;0;0;0;0;0;0;0;0;1;0,5573005793746207
Match_synth_13;Team_synth_01;Team_synth_13;20027;20151;62;0;94;0;0;0;0;1;0;0;0;0;0;0,0;0;0;94;0;0;0;0;1;0;0;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;20152;20873;63;0;83;0;0;0;0;0;0;1;0;0;0;0,0;0;0;22;0;0;0;0;0;0;1;0;0;0;0;0,0
Match_synth_13;Team_synth_01;Team_synth_13;20874;21555;64;0;0;62;0;0;0;0;1;0;0;0;0;0,06365423841966623;0;0;-125;62;0;0;0;0;1;0;0;0;0;0;-0,07643422914116939
Match_synth_13;Team_synth_01;Team_synth_13;21556;21680;65;0;60;0;0;0;0;0;0;0;0;0;0;0,0;2;0;60;0;0;0;0;0;0;0;0;2;0;0;0,0
