MatchID;Team;Opponent;StartFrameID;EndFrameID;Intervall;Shot;BP;BP3rd;BPBox;Goal;Cross;PassBox;Pass3rd;Corner;TackWon;EntrBox;Entr3rd;Danger;OutpOpp;Shot_diff;BP_diff;BP3rd_diff;BPBox_diff;Goal_diff;Cross_diff;PassBox_diff;Pass3rd_diff;Corner_diff;TackWon_diff;OutpOpp_diff;EntrBox_diff;Entr3rd_diff;Danger_diff
Match_synth_66;Team_synth_14;Team_synth_11;10000;10124;1;0;117;48;0;0;0;0;0;0;0;1;0;0,010056081693304587;0;0;74;-40;0;0;0;0;0;0;0;0;1;-1;-0,13805965204287032
Match_synth_66;Team_synth_14;Team_synth_11;10125;10249;2;0;74;0;0;0;0;1;0;0;0;0;1;0,0;0;0;13;-45;0;0;0;1;0;0;0;0;0;1;-5,4423474218634285
Match_synth_66;Team_synth_14;Team_synth_11;10250;10374;3;0;52;79;0;0;0;0;0;0;0;0;0;0,0;0;0;52;79;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_66;Team_synth_14;Team_synth_11;10375;10499;4;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,15241026060428547
Match_synth_66;Team_synth_14;Team_synth_11;10500;10624;5;0;45;0;0;0;0;0;0;0;0;0;0;0,0;0;0;45;-13;0;0;0;0;0;0;0;0;0;0;-0,03142401507726216
Match_synth_66;Team_synth_14;Team_synth_11;10625;10749;6;0;0;0;0;0;0;0;0;0;0;0;0;0,2387208213485083;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0,13593972109800184
Match_synth_66;Team_synth_14;Team_synth_11;10750;11648;7;1;41;0;0;0;0;0;0;0;0;0;0;0,0;0;1;41;0;0;0;0;0;0;0;0;0;0;0;-0,06925625401958176
Match_synth_66;Team_synth_14;Team_synth_11;11649;11773;8;0;0;0;0;0;0;1;0;0;0;0;0;0,0;0;0;-48;-78;0;0;0;1;0;0;0;0;0;0;0,0
Match_synth_66;Team_synth_14;Team_synth_11;11774;11898;9;0;102;0;0;0;0;0;1;0;0;0;0;0,0;0;0;79;0;0;0;0;0;1;0;0;0;0;0;-0,006369872492813995
Match_synth_66;Team_synth_14;Team_synth_11;11899;12023;10;0;18;0;7;0;0;0;0;0;0;0;0;0,521139194272593;0;0;-57;-59;7;0;0;0;0;0;0;0;0;0;0,521139194272593
Match_synth_66;Team_synth_14;Team_synth_11;12024;12148;11;0;30;0;0;0;0;0;0;0;0;0;0;0,0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;-0,259644676934141
Match_synth_66;Team_synth_14;Team_synth_11;12149;12273;12;0;26;0;0;0;0;0;0;0;0;0;0;0,0;0;0;6;0;0;0;0;0;0;0;0;0;-1;0;0,0
Match_synth_66;Team_synth_14;Team_synth_11;12274;12506;13;0;0;0;0;0;0;0;1;0;0;0;0;0,2524381477942279;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0,23687991998151275
Match_synth_66;Team_synth_14;Team_synth_11;12507;12631;14;0;0;54;0;0;0;0;0;0;0;0;0;0,0;0;0;-4;54;0;0;0;0;0;0;0;0;0;0;0,0
Match_synth_66;Team_synth_14;Team_synth_11;12632;12756;15;0;52;0;0;0;0;0;0;0;0;0;0;0,2512538136942373;0;0;27;0;-27;0;0;0;0;0;0;0;0;0;-0,08641706448448894
Match_synth_66;Team_synth_14;Team_synth_11;12757;12881;16;0;97;0;0;0;0;0;0;0;0;0;1;0,0;0;0;97;0;0;0;0;0;0;0;0;0;0;1;-0,012730719739225094
Match_synth_66;Team_synth_14;Team_synth_11;12882;13006;17;0;0;0;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;0;0;0;0;0;2;0;-1;-0,14388072631401905
